ID_MISSION;ID_PERSONNEL;NOM_PERSONNEL;PRENOM_PERSONNEL;DATE_MISSION;TYPE_MISSION;VILLE_DEPART;PAYS_DEPART;VILLE_DESTINATION;PAYS_DESTINATION;TRANSPORT;ALLER_RETOUR
NewYork_202605090;KeyPers_NewYork_1232590;Name2590;FistName2590;2026-05-09 15:43:26;Conference;New-York;USA;Wellington;New Zealand;Avion;non
NewYork_202605091;KeyPers_NewYork_1231066;Name1066;FistName1066;2026-05-09 05:40:38;Team Meeting;New-York;USA;Stockholm;Suède;Avion;oui
NewYork_202605092;KeyPers_NewYork_1232133;Name2133;FistName2133;2026-05-09 18:51:02;Vocational Training;New-York;USA;Washington;USA;Avion;oui
NewYork_202605093;KeyPers_NewYork_1230687;Name687;FistName687;2026-05-09 04:31:42;Conference;New-York;USA;Wellington;New Zealand;Avion;oui
NewYork_202605094;KeyPers_NewYork_1230176;Name176;FistName176;2026-05-09 03:39:06;Vocational Training;New-York;USA;Wellington;New Zealand;Avion;oui
NewYork_202605095;KeyPers_NewYork_1232184;Name2184;FistName2184;2026-05-09 14:37:13;Development;New-York;USA;Alger;Algeria;Avion;oui
NewYork_202605096;KeyPers_NewYork_1231710;Name1710;FistName1710;2026-05-09 15:46:46;Vocational Training;Shanghai;China;Los Angeles;USA;Avion;oui
NewYork_202605097;KeyPers_NewYork_1230016;Name16;FistName16;2026-05-09 04:39:22;Business Meeting;New-York;USA;Wellington;New Zealand;Avion;oui
NewYork_202605098;KeyPers_NewYork_1232187;Name2187;FistName2187;2026-05-09 15:37:29;Development;New-York;USA;Lille;France;Avion;oui
NewYork_202605099;KeyPers_NewYork_1232438;Name2438;FistName2438;2026-05-09 14:13:32;Business Meeting;New-York;USA;Berlin;Allemagne;Avion;oui
NewYork_2026050910;KeyPers_NewYork_1231768;Name1768;FistName1768;2026-05-09 01:58:34;Conference;New-York;USA;Tunis;Tunisie;Avion;non
NewYork_2026050911;KeyPers_NewYork_1231903;Name1903;FistName1903;2026-05-09 09:49:50;Team Meeting;New-York;USA;Compiègne;France;Avion;oui
NewYork_2026050912;KeyPers_NewYork_1230990;Name990;FistName990;2026-05-09 03:32:13;Vocational Training;New-York;USA;Buenos Aires;Argentina;Avion;oui
NewYork_2026050913;KeyPers_NewYork_1231651;Name1651;FistName1651;2026-05-09 04:46:24;Development;New-York;USA;Tokyo;Japan;Avion;oui
NewYork_2026050914;KeyPers_NewYork_1231805;Name1805;FistName1805;2026-05-09 10:23:29;Business Meeting;New-York;USA;Pekin;China;Avion;non
NewYork_2026050915;KeyPers_NewYork_1232600;Name2600;FistName2600;2026-05-09 02:32:11;Team Meeting;New-York;USA;Sidney;Australia;Avion;oui
