ID_MISSION;ID_PERSONNEL;NOM_PERSONNEL;PRENOM_PERSONNEL;DATE_MISSION;TYPE_MISSION;VILLE_DEPART;PAYS_DEPART;VILLE_DESTINATION;PAYS_DESTINATION;TRANSPORT;ALLER_RETOUR
BERLIN_202605110;KeyPers_Berlin_1230644;Name644;FistName644;2026-05-11 02:51:58;Meeting;Berlin;Allemagne;Tokyo;Japan;Avion;non
BERLIN_202605111;KeyPers_Berlin_1231327;Name1327;FistName1327;2026-05-11 08:04:45;Meeting;Berlin;Allemagne;Marseille;France;Avion;oui
BERLIN_202605112;KeyPers_Berlin_1232955;Name2955;FistName2955;2026-05-11 13:24:17;Konferenz;Berlin;Allemagne;Osaka;Japan;Avion;non
BERLIN_202605113;KeyPers_Berlin_1233372;Name3372;FistName3372;2026-05-11 14:18:43;Meeting;Shanghai;China;Sao Paulo;Brazil;Avion;oui
BERLIN_202605114;KeyPers_Berlin_1233326;Name3326;FistName3326;2026-05-11 13:46:01;Konferenz;Berlin;Allemagne;Pekin;China;Avion;oui
BERLIN_202605115;KeyPers_Berlin_1233193;Name3193;FistName3193;2026-05-11 22:39:14;Schulung;New-York;USA;Pekin;China;Avion;oui
BERLIN_202605116;KeyPers_Berlin_1231271;Name1271;FistName1271;2026-05-11 02:01:04;Schulung;Berlin;Allemagne;Dubaï;Emirats;Avion;oui
BERLIN_202605117;KeyPers_Berlin_1234038;Name4038;FistName4038;2026-05-11 11:27:24;Schulung;Berlin;Allemagne;Berlin;Allemagne;Transports en commun;oui
BERLIN_202605118;KeyPers_Berlin_1230792;Name792;FistName792;2026-05-11 13:36:22;Entwicklung;Shanghai;China;Marseille;France;Avion;oui
BERLIN_202605119;KeyPers_Berlin_1233479;Name3479;FistName3479;2026-05-11 10:19:54;Schulung;Berlin;Allemagne;Osaka;Japan;Avion;oui
BERLIN_2026051110;KeyPers_Berlin_1231063;Name1063;FistName1063;2026-05-11 15:14:51;Schulung;Berlin;Allemagne;Berlin;Allemagne;Transports en commun;oui
BERLIN_2026051111;KeyPers_Berlin_1232633;Name2633;FistName2633;2026-05-11 11:25:56;Geschäftstreffen;Berlin;Allemagne;Montreal;Canada;Avion;oui
BERLIN_2026051112;KeyPers_Berlin_1233270;Name3270;FistName3270;2026-05-11 23:38:35;Schulung;Berlin;Allemagne;Montreal;Canada;Avion;oui
BERLIN_2026051113;KeyPers_Berlin_1231731;Name1731;FistName1731;2026-05-11 07:40:02;Schulung;Berlin;Allemagne;Tokyo;Japan;Avion;oui
